SOUID,DATE,RR,Q_RR
219145,20120105,    6,    0
219145,20120106,    0,    0
219145,20120107,    0,    0
219145,20120108,    0,    0
219145,20120109,    2,    0
219145,20120110,    0,    0
219145,20120111,    4,    0
219145,20120112,    0,    0
219145,20120113,    0,    0
219145,20120114,    0,    0
219145,20120115,    2,    0
219145,20120116,    0,    0
219145,20120117,    0,    0
219145,20120118,   10,    0
219145,20120119,   76,    0
219145,20120120,    2,    0
219145,20120121,    2,    0
219145,20120122,    0,    0
219145,20120123,    0,    0
219145,20120124,   62,    0
219145,20120125,    0,    0
219145,20120126,   20,    0
219145,20120127,    2,    0
219145,20120128,    0,    0
219145,20120129,    2,    0
219145,20120130,    2,    0
219145,20120131,    0,    0
219145,20120201,    0,    0
219145,20120202,    0,    0
219145,20120203,    0,    0
903770,20120204,    2,    0
903770,20120205,   80,    0
219141,20120206,    0,    0
219145,20120207,    0,    0
219145,20120208,    0,    0
903770,20120209,    0,    0
903770,20120210,   20,    0
219145,20120211,    2,    0
219145,20120212,    0,    0
219145,20120213,    8,    0
219145,20120214,    0,    0
219145,20120215,    2,    0
219145,20120216,    0,    0
219145,20120217,    2,    0
219145,20120218,   34,    0
219145,20120219,    0,    0
219145,20120220,    0,    0
219145,20120221,    4,    0
219145,20120222,   14,    0
219145,20120223,    0,    0
219145,20120224,    0,    0
219145,20120225,    0,    0
219145,20120226,    0,    0
219145,20120227,    2,    0
219145,20120228,    0,    0
219145,20120229,    0,    0
219145,20120301,    0,    0
219145,20120302,    0,    0
219145,20120303,    2,    0
219145,20120304,   48,    0
219141,20120305,    0,    0
219141,20120306,    0,    0
219141,20120307,   44,    0
219141,20120308,    0,    0
219141,20120309,    0,    0
219141,20120310,    0,    0
219145,20120311,   22,    0
219145,20120312,    0,    0
219145,20120313,    0,    0
219145,20120314,    0,    0
219145,20120315,    0,    0
219145,20120316,    0,    0
219141,20120317,   30,    0
219141,20120318,    0,    0
219141,20120319,    0,    0
219141,20120320,    0,    0
219145,20120321,    0,    0
219145,20120322,    0,    0
219145,20120323,    0,    0
219145,20120324,    0,    0
219145,20120325,    0,    0
219145,20120326,    2,    0
219145,20120327,    0,    0
219145,20120328,    0,    0
219145,20120329,    0,    0
219145,20120330,    0,    0
219145,20120331,    0,    0
219145,20120401,    0,    0
219145,20120402,    0,    0
219145,20120403,   70,    0
219145,20120404,    4,    0
219145,20120405,    0,    0
219145,20120406,    0,    0
219145,20120407,    0,    0
219145,20120408,    8,    0
219145,20120409,   70,    0
219145,20120410,   16,    0
219145,20120411,    0,    0
219145,20120412,    6,    0
219145,20120413,   38,    0
219145,20120414,    2,    0
219145,20120415,    2,    0
219145,20120416,    0,    0
219145,20120417,   32,    0
219145,20120418,   56,    0
219145,20120419,  188,    0
219145,20120420,   28,    0
219145,20120421,    4,    0
219145,20120422,   24,    0
219145,20120423,   24,    0
219141,20120424,   20,    0
219141,20120425,  136,    0
219141,20120426,   20,    0
219141,20120427,   26,    0
219141,20120428,  112,    0
903770,20120429,-9999,    9
903770,20120430,-9999,    9
219145,20120501,  126,    0
219145,20120502,    4,    0
219145,20120503,    6,    0
219145,20120504,    0,    0
219145,20120505,    2,    0
219145,20120506,    0,    0
219141,20120507,   12,    0
219141,20120508,   18,    0
219141,20120509,   30,    0
219145,20120510,   50,    0
219145,20120511,    0,    0
219145,20120512,    0,    0
219145,20120513,    0,    0
219145,20120514,   18,    0
219145,20120515,   68,    0
219145,20120516,    0,    0
219145,20120517,    0,    0
219145,20120518,    0,    0
219145,20120519,    2,    0
219145,20120520,    0,    0
219145,20120521,    0,    0
219145,20120522,    0,    0
219145,20120523,    0,    0
219145,20120524,    0,    0
219145,20120525,    0,    0
219145,20120526,    0,    0
219145,20120527,    0,    0
219145,20120528,    0,    0
219145,20120529,    0,    0
219145,20120530,    2,    0
219145,20120531,    0,    0
219145,20120601,    2,    0
219145,20120602,   48,    0
219145,20120603,  246,    0
219145,20120604,   82,    0
219145,20120605,   70,    0
219145,20120606,    4,    0
219145,20120607,   86,    0
219145,20120608,   34,    0
219145,20120609,    0,    0
219145,20120610,  132,    0
219145,20120611,  284,    0
219145,20120612,   36,    0
219145,20120613,    0,    0
219145,20120614,   18,    0
219145,20120615,   40,    0
219145,20120616,    0,    0
219145,20120617,    0,    0
219145,20120618,   24,    0
219145,20120619,    0,    0
219145,20120620,    0,    0
219145,20120621,   80,    0
219145,20120622,    6,    0
219145,20120623,   28,    0
219145,20120624,   90,    0
219145,20120625,    0,    0
219145,20120626,    0,    0
219145,20120627,    0,    0
219145,20120628,    2,    0
219145,20120629,    0,    0
219145,20120630,    2,    0
219145,20120701,    0,    0
219145,20120702,   38,    0
219145,20120703,   10,    0
219145,20120704,   68,    0
219145,20120705,    0,    0
219145,20120706,   44,    0
219145,20120707,   40,    0
219145,20120708,  160,    0
219145,20120709,    4,    0
219141,20120710,   50,    0
219141,20120711,   18,    0
219141,20120712,   78,    0
219141,20120713,   18,    0
219141,20120714,   40,    0
219141,20120715,    0,    0
219145,20120716,   24,    0
219145,20120717,    2,    0
219145,20120718,   14,    0
219145,20120719,    0,    0
219145,20120720,    6,    0
219145,20120721,    0,    0
219145,20120722,    0,    0
219145,20120723,    0,    0
219145,20120724,    0,    0
219145,20120725,    0,    0
219145,20120726,    0,    0
219145,20120727,    2,    0
219145,20120728,    0,    0
219145,20120729,   36,    0
219145,20120730,    0,    0
219145,20120731,   38,    0
219145,20120801,    0,    0
219145,20120802,    0,    0
219145,20120803,    0,    0
219145,20120804,   10,    0
219145,20120805,   80,    0
219145,20120806,    8,    0
219145,20120807,   14,    0
219145,20120808,    2,    0
219145,20120809,    0,    0
219145,20120810,    0,    0
219145,20120811,    0,    0
219145,20120812,    0,    0
219145,20120813,    2,    0
219145,20120814,    0,    0
219145,20120815,    6,    0
219145,20120816,    8,    0
219145,20120817,    2,    0
219145,20120818,    0,    0
219145,20120819,    6,    0
219145,20120820,    0,    0
219145,20120821,    0,    0
219145,20120822,    2,    0
219145,20120823,    0,    0
219145,20120824,   26,    0
219141,20120825,  316,    0
219141,20120826,    0,    0
219141,20120827,    0,    0
219141,20120828,    0,    0
219141,20120829,   40,    0
219141,20120830,    6,    0
219141,20120831,    0,    0
219141,20120901,    0,    0
219141,20120902,    0,    0
219141,20120903,    0,    0
219141,20120904,    0,    0
219141,20120905,    0,    0
219141,20120906,    0,    0
219141,20120907,    0,    0
219141,20120908,    0,    0
219141,20120909,    0,    0
219141,20120910,    0,    0
219145,20120911,    0,    0
219145,20120912,   40,    0
219145,20120913,    0,    0
219145,20120914,    2,    0
219145,20120915,    0,    0
219145,20120916,    0,    0
219145,20120917,    0,    0
219145,20120918,    0,    0
219145,20120919,    0,    0
219145,20120920,    0,    0
219145,20120921,   14,    0
219145,20120922,    2,    0
219145,20120923,  224,    0
219145,20120924,   86,    0
219145,20120925,    4,    0
219145,20120926,   48,    0
219145,20120927,    6,    0
219145,20120928,    8,    0
219145,20120929,    2,    0
219145,20120930,    2,    0
219145,20121001,   78,    0
219145,20121002,   14,    0
219145,20121003,   28,    0
219145,20121004,   18,    0
219145,20121005,  146,    0
219145,20121006,   78,    0
219145,20121007,    0,    0
219145,20121008,   52,    0
219145,20121009,    0,    0
219145,20121010,    0,    0
219145,20121011,   50,    0
219145,20121012,    8,    0
219145,20121013,   12,    0
219145,20121014,    2,    0
219145,20121015,   26,    0
219145,20121016,    4,    0
219145,20121017,   84,    0
219145,20121018,    8,    0
219145,20121019,   76,    0
219145,20121020,   58,    0
219145,20121021,   18,    0
219145,20121022,    0,    0
219145,20121023,    2,    0
219145,20121024,    0,    0
219145,20121025,    4,    0
219145,20121026,    2,    0
219145,20121027,   12,    0
219145,20121028,   30,    0
219145,20121029,   20,    0
219145,20121030,    4,    0
219145,20121031,    0,    0
219145,20121101,  184,    0
219145,20121102,    0,    0
219145,20121103,    0,    0
219145,20121104,  150,    0
219145,20121105,    2,    0
219145,20121106,    4,    0
219145,20121107,    0,    0
219145,20121108,    0,    0
219145,20121109,    0,    0
219145,20121110,   38,    0
219145,20121111,    0,    0
219145,20121112,   16,    0
219145,20121113,    0,    0
219145,20121114,    0,    0
219145,20121115,    0,    0
219145,20121116,    0,    0
219145,20121117,   18,    0
219145,20121118,    0,    0
219145,20121119,    0,    0
219145,20121120,   20,    0
219145,20121121,   64,    0
219145,20121122,   54,    0
219145,20121123,   60,    0
219145,20121124,   74,    0
219145,20121125,   20,    0
219145,20121126,   64,    0
219145,20121127,   50,    0
219145,20121128,    0,    0
219145,20121129,    0,    0
219145,20121130,    0,    0
219145,20121201,    2,    0
219145,20121202,    2,    0
219145,20121203,   52,    0
219145,20121204,    0,    0
219145,20121205,    8,    0
219145,20121206,   22,    0
219145,20121207,   24,    0
219145,20121208,    0,    0
219145,20121209,    0,    0
219145,20121210,    0,    0
219145,20121211,    0,    0
219145,20121212,    0,    0
219145,20121213,    2,    0
219145,20121214,   98,    0
219145,20121215,    0,    0
219145,20121216,   28,    0
219145,20121217,    2,    0
219145,20121218,    0,    0
219145,20121219,   92,    0
219145,20121220,  240,    0
219145,20121221,    0,    0
219145,20121222,  174,    0
219145,20121223,   10,    0
219141,20121224,   56,    0
219141,20121225,   96,    0
219141,20121226,   28,    0
219141,20121227,   36,    0
219141,20121228,   28,    0
219145,20121229,   48,    0
219145,20121230,    0,    0
219145,20121231,   36,    0
219145,20130101,    8,    0
219145,20130102,    6,    0
219145,20130103,    0,    0
219145,20130104,    2,    0
219145,20130105,    0,    0
219145,20130106,    2,    0
219145,20130107,    0,    0
219145,20130108,    6,    0
219145,20130109,   12,    0
219145,20130110,    2,    0
219145,20130111,    0,    0
219145,20130112,    6,    0
219145,20130113,    0,    0
219141,20130114,   38,    0
219145,20130115,    0,    0
219145,20130116,    0,    0
903770,20130117,    2,    0
903770,20130118,    0,    0
903770,20130119,   10,    0
903770,20130120,   10,    0
903770,20130121,   30,    0
219141,20130122,    0,    0
219145,20130123,    6,    0
219145,20130124,    2,    0
219141,20130125,    4,    0
219141,20130126,   44,    0
219141,20130127,   68,    0
219141,20130128,   24,    0
219141,20130129,   12,    0
219141,20130130,   48,    0
219141,20130131,   30,    0
219145,20130201,   58,    0
219145,20130202,    0,    0
219145,20130203,    0,    0
219145,20130204,    0,    0
219145,20130205,   28,    0
219141,20130206,    6,    0
219145,20130207,   26,    0
219145,20130208,    6,    0
219145,20130209,    6,    0
219145,20130210,  144,    0
219145,20130211,   50,    0
219145,20130212,    0,    0
219145,20130213,    2,    0
219145,20130214,   14,    0
219145,20130215,    2,    0
219145,20130216,    0,    0
219145,20130217,    0,    0
219145,20130218,    0,    0
219145,20130219,    2,    0
219145,20130220,    6,    0
219145,20130221,    0,    0
219145,20130222,    0,    0
219145,20130223,    0,    0
219145,20130224,    0,    0
219145,20130225,    0,    0
219145,20130226,    4,    0
219145,20130227,    0,    0
219145,20130228,    0,    0
219145,20130301,    4,    0
219145,20130302,    0,    0
219145,20130303,    0,    0
219145,20130304,    0,    0
219145,20130305,    0,    0
219145,20130306,    6,    0
219145,20130307,   44,    0
219145,20130308,  120,    0
219145,20130309,   24,    0
219145,20130310,    0,    0
219145,20130311,    0,    0
219145,20130312,    0,    0
219145,20130313,    8,    0
219145,20130314,    0,    0
219145,20130315,   26,    0
219145,20130316,   74,    0
219145,20130317,   24,    0
219145,20130318,  100,    0
219145,20130319,    0,    0
219145,20130320,    0,    0
219145,20130321,    2,    0
219145,20130322,   40,    0
219145,20130323,   78,    0
219145,20130324,    4,    0
219145,20130325,    0,    0
219145,20130326,    0,    0
219145,20130327,    0,    0
219145,20130328,    0,    0
219145,20130329,    0,    0
219145,20130330,    0,    0
219145,20130331,    0,    0
219145,20130401,    0,    0
219145,20130402,    0,    0
219145,20130403,    0,    0
219145,20130404,    6,    0
219145,20130405,    2,    0
219145,20130406,    0,    0
219145,20130407,    0,    0
219145,20130408,    0,    0
219145,20130409,   16,    0
219145,20130410,   56,    0
219141,20130411,   36,    0
219141,20130412,   94,    0
219141,20130413,   50,    0
219141,20130414,    0,    0
219141,20130415,    0,    0
219145,20130416,   44,    0
219145,20130417,    0,    0
219145,20130418,   34,    0
219145,20130419,    0,    0
219145,20130420,    2,    0
219145,20130421,    0,    0
219145,20130422,    0,    0
219145,20130423,    0,    0
219145,20130424,    4,    0
219145,20130425,    0,    0
219145,20130426,   42,    0
219145,20130427,   12,    0
219145,20130428,    4,    0
219145,20130429,    0,    0
219145,20130430,    0,    0
219145,20130501,    0,    0
219145,20130502,    0,    0
219145,20130503,    0,    0
219145,20130504,    4,    0
219145,20130505,    0,    0
219145,20130506,    0,    0
219145,20130507,    0,    0
219145,20130508,   12,    0
219145,20130509,   16,    0
219145,20130510,    6,    0
219145,20130511,   42,    0
219145,20130512,   10,    0
219145,20130513,   12,    0
219145,20130514,   66,    0
219145,20130515,    2,    0
219145,20130516,    2,    0
219145,20130517,    2,    0
219145,20130518,    0,    0
219145,20130519,    0,    0
219145,20130520,    4,    0
219145,20130521,    0,    0
219145,20130522,    0,    0
219145,20130523,    2,    0
219145,20130524,   98,    0
219145,20130525,    0,    0
219145,20130526,    0,    0
219145,20130527,    0,    0
219145,20130528,  144,    0
219145,20130529,   10,    0
219145,20130530,   52,    0
219145,20130531,    0,    0
219145,20130601,    0,    0
219145,20130602,    0,    0
219145,20130603,    0,    0
219145,20130604,    0,    0
219145,20130605,    0,    0
219145,20130606,    0,    0
219145,20130607,   20,    0
219145,20130608,    0,    0
219145,20130609,    0,    0
219145,20130610,    0,    0
219145,20130611,    2,    0
219145,20130612,   14,    0
219145,20130613,    0,    0
219145,20130614,    0,    0
219145,20130615,  108,    0
219145,20130616,    2,    0
219145,20130617,    2,    0
219145,20130618,    0,    0
219145,20130619,    6,    0
219145,20130620,    2,    0
219145,20130621,    2,    0
219145,20130622,   32,    0
219145,20130623,   14,    0
219145,20130624,    2,    0
219145,20130625,    0,    0
219145,20130626,    0,    0
219145,20130627,    8,    0
219145,20130628,   22,    0
219145,20130629,    0,    0
219145,20130630,    0,    0
219145,20130701,    0,    0
219145,20130702,    0,    0
219145,20130703,   16,    0
219145,20130704,    0,    0
219145,20130705,    0,    0
219145,20130706,    0,    0
219145,20130707,    0,    0
219145,20130708,    0,    0
219145,20130709,    0,    0
219145,20130710,    0,    0
219145,20130711,    0,    0
219141,20130712,    0,    0
219145,20130713,    0,    0
219145,20130714,    0,    0
219141,20130715,    0,    0
219141,20130716,    0,    0
219145,20130717,    0,    0
219145,20130718,    0,    0
219145,20130719,    0,    0
219145,20130720,    0,    0
219145,20130721,    0,    0
219145,20130722,   28,    0
219145,20130723,   64,    0
219145,20130724,    0,    0
219145,20130725,   72,    0
219145,20130726,    0,    0
219145,20130727,   70,    0
219145,20130728,   28,    0
219145,20130729,    0,    0
219145,20130730,   58,    0
219145,20130731,    6,    0
219141,20130801,    0,    0
219141,20130802,   10,    0
219141,20130803,    2,    0
219141,20130804,    0,    0
219141,20130805,   48,    0
219141,20130806,    0,    0
219141,20130807,    0,    0
219141,20130808,    0,    0
219141,20130809,   22,    0
219141,20130810,    0,    0
219141,20130811,    0,    0
219141,20130812,    0,    0
219141,20130813,    4,    0
219141,20130814,   12,    0
219141,20130815,    4,    0
219141,20130816,    6,    0
219141,20130817,    0,    0
219141,20130818,    0,    0
219141,20130819,    0,    0
219141,20130820,    0,    0
219141,20130821,   12,    0
219141,20130822,   38,    0
219141,20130823,    0,    0
219141,20130824,  218,    0
219141,20130825,   72,    0
219141,20130826,    0,    0
219141,20130827,    0,    0
219141,20130828,    0,    0
219141,20130829,    0,    0
219141,20130830,    0,    0
219141,20130831,    0,    0
219141,20130901,    0,    0
219141,20130902,    0,    0
219141,20130903,    0,    0
219141,20130904,    0,    0
219141,20130905,    0,    0
219141,20130906,   26,    0
219141,20130907,    6,    0
219141,20130908,   28,    0
219141,20130909,   66,    0
219141,20130910,    2,    0
219141,20130911,   26,    0
219141,20130912,   18,    0
219141,20130913,  242,    0
219141,20130914,   22,    0
219141,20130915,   22,    0
219141,20130916,    0,    0
219141,20130917,   44,    0
219141,20130918,    0,    0
219141,20130919,    4,    0
219141,20130920,    0,    0
219141,20130921,    0,    0
219141,20130922,    0,    0
219141,20130923,    0,    0
219141,20130924,    0,    0
219141,20130925,    0,    0
219141,20130926,    0,    0
219141,20130927,    0,    0
219141,20130928,    2,    0
219141,20130929,    0,    0
219141,20130930,    0,    0
219141,20131001,    0,    0
903770,20131002,    0,    0
903770,20131003,    0,    0
219141,20131004,    2,    0
219141,20131005,    0,    0
219141,20131006,    0,    0
219141,20131007,    0,    0
219141,20131008,    0,    0
219141,20131009,    0,    0
219141,20131010,    0,    0
219141,20131011,   70,    0
219141,20131012,   22,    0
219141,20131013,  102,    0
219141,20131014,   26,    0
219141,20131015,    0,    0
219141,20131016,   50,    0
219141,20131017,    0,    0
219141,20131018,    2,    0
219141,20131019,   14,    0
219141,20131020,  134,    0
219141,20131021,    8,    0
219141,20131022,   82,    0
219141,20131023,   50,    0
219141,20131024,    0,    0
219141,20131025,   12,    0
219141,20131026,   20,    0
219141,20131027,  122,    0
219141,20131028,  146,    0
219141,20131029,    0,    0
219141,20131030,    0,    0
219141,20131031,   16,    0
219141,20131101,    4,    0
219141,20131102,    4,    0
219141,20131103,   98,    0
219141,20131104,   42,    0
219141,20131105,   70,    0
219141,20131106,   30,    0
219141,20131107,    0,    0
219141,20131108,   74,    0
219141,20131109,   46,    0
219141,20131110,    4,    0
219141,20131111,   22,    0
219141,20131112,   18,    0
219141,20131113,    0,    0
219141,20131114,    6,    0
219141,20131115,    0,    0
219141,20131116,    0,    0
219141,20131117,    4,    0
219141,20131118,    2,    0
219141,20131119,    0,    0
219141,20131120,   70,    0
219141,20131121,    2,    0
219141,20131122,    0,    0
219141,20131123,    0,    0
219141,20131124,    0,    0
219141,20131125,    0,    0
219141,20131126,    0,    0
219141,20131127,    2,    0
219141,20131128,    0,    0
219141,20131129,    2,    0
219141,20131130,    0,    0
219141,20131201,    0,    0
219141,20131202,    0,    0
219145,20131203,    0,    0
219145,20131204,    0,    0
219145,20131205,   12,    0
219145,20131206,    0,    0
219145,20131207,    0,    0
219145,20131208,    0,    0
219145,20131209,    0,    0
219145,20131210,    4,    0
219145,20131211,    0,    0
219145,20131212,    2,    0
219145,20131213,   22,    0
219145,20131214,   12,    0
219145,20131215,   46,    0
219145,20131216,   90,    0
219145,20131217,   66,    0
219145,20131218,   60,    0
219145,20131219,   36,    0
219145,20131220,    2,    0
219145,20131221,   86,    0
219145,20131222,    0,    0
219145,20131223,  150,    0
219145,20131224,  162,    0
219145,20131225,   40,    0
219145,20131226,    4,    0
219145,20131227,   30,    0
219145,20131228,    0,    0
219145,20131229,    2,    0
219145,20131230,   38,    0
219145,20131231,   36,    0
219145,20140101,   94,    0
219145,20140102,   54,    0
219145,20140103,   64,    0
219145,20140104,   64,    0
219145,20140105,   32,    0
219145,20140106,   88,    0
219145,20140107,   50,    0
219145,20140108,   14,    0
219145,20140109,   32,    0
219145,20140110,    8,    0
219145,20140111,   18,    0
219145,20140112,   20,    0
219145,20140113,   38,    0
219145,20140114,   22,    0
219145,20140115,   30,    0
219145,20140116,   92,    0
219145,20140117,   82,    0
219145,20140118,    6,    0
219145,20140119,   12,    0
219145,20140120,    2,    0
219145,20140121,    2,    0
219145,20140122,   54,    0
219145,20140123,   32,    0
219145,20140124,   50,    0
219145,20140125,   28,    0
219145,20140126,   42,    0
219145,20140127,   12,    0
219145,20140128,   40,    0
219145,20140129,  110,    0
219145,20140130,   56,    0
219141,20140131,   76,    0
219141,20140201,   66,    0
219141,20140202,    0,    0
219141,20140203,    0,    0
219141,20140204,   42,    0
219141,20140205,   84,    0
219145,20140206,   72,    0
219145,20140207,   54,    0
219145,20140208,   82,    0
219145,20140209,    2,    0
219145,20140210,   28,    0
219145,20140211,   28,    0
219145,20140212,   60,    0
219145,20140213,    0,    0
219145,20140214,  110,    0
219145,20140215,   12,    0
219145,20140216,    2,    0
219145,20140217,   22,    0
219145,20140218,   28,    0
219145,20140219,    0,    0
219145,20140220,   12,    0
219145,20140221,    0,    0
219145,20140222,    0,    0
219145,20140223,    0,    0
219145,20140224,   20,    0
219145,20140225,   38,    0
219145,20140226,    0,    0
219145,20140227,   28,    0
219145,20140228,   74,    0
219145,20140301,    2,    0
219145,20140302,   94,    0
219145,20140303,   24,    0
219145,20140304,    0,    0
219145,20140305,    2,    0
219145,20140306,    0,    0
219145,20140307,    0,    0
219145,20140308,    0,    0
219145,20140309,    0,    0
219145,20140310,    0,    0
219145,20140311,    0,    0
219145,20140312,    0,    0
219145,20140313,    2,    0
219145,20140314,    0,    0
219145,20140315,    0,    0
219145,20140316,    0,    0
219145,20140317,    0,    0
219145,20140318,    0,    0
219145,20140319,    0,    0
219145,20140320,   30,    0
219145,20140321,   18,    0
219145,20140322,   46,    0
219145,20140323,    0,    0
219145,20140324,    2,    0
219145,20140325,   16,    0
219145,20140326,   28,    0
219145,20140327,    0,    0
219145,20140328,    2,    0
219145,20140329,    0,    0
219145,20140330,    0,    0
219145,20140331,    6,    0
219145,20140401,   24,    0
219145,20140402,    0,    0
219145,20140403,    0,    0
219145,20140404,    0,    0
219145,20140405,    0,    0
219145,20140406,   46,    0
219145,20140407,   30,    0
219145,20140408,    4,    0
219145,20140409,    0,    0
219145,20140410,    0,    0
219145,20140411,    0,    0
219145,20140412,    0,    0
219145,20140413,    0,    0
219145,20140414,    0,    0
219145,20140415,    0,    0
219145,20140416,    0,    0
219145,20140417,    0,    0
219145,20140418,    0,    0
219145,20140419,    0,    0
219145,20140420,  112,    0
219145,20140421,   54,    0
219145,20140422,    4,    0
219145,20140423,   14,    0
219145,20140424,    2,    0
219145,20140425,   20,    0
219145,20140426,    6,    0
219145,20140427,    0,    0
219145,20140428,    0,    0
219145,20140429,    0,    0
219145,20140430,    0,    0
219145,20140501,  114,    0
219145,20140502,    0,    0
219145,20140503,    0,    0
219145,20140504,    0,    0
219145,20140505,    0,    0
219145,20140506,    2,    0
219145,20140507,    8,    0
219145,20140508,   52,    0
219145,20140509,    4,    0
219145,20140510,   64,    0
219145,20140511,    2,    0
219145,20140512,   42,    0
219145,20140513,  100,    0
219145,20140514,    0,    0
219145,20140515,    2,    0
219145,20140516,    0,    0
219145,20140517,    0,    0
219145,20140518,    0,    0
219145,20140519,    0,    0
219145,20140520,    0,    0
219145,20140521,   26,    0
219145,20140522,   92,    0
219145,20140523,    0,    0
219145,20140524,   86,    0
219145,20140525,    0,    0
219145,20140526,  102,    0
219145,20140527,  118,    0
219145,20140528,   36,    0
219145,20140529,   20,    0
219145,20140530,    0,    0
219145,20140531,    0,    0
219145,20140601,    0,    0
219145,20140602,    8,    0
219145,20140603,   36,    0
219145,20140604,   42,    0
219145,20140605,    6,    0
219145,20140606,    0,    0
219145,20140607,   46,    0
219145,20140608,    0,    0
219145,20140609,   36,    0
219145,20140610,    2,    0
219145,20140611,    0,    0
219145,20140612,    0,    0
219145,20140613,    0,    0
219145,20140614,    8,    0
219145,20140615,    0,    0
219145,20140616,    0,    0
219145,20140617,    0,    0
219145,20140618,    2,    0
219145,20140619,    0,    0
219145,20140620,    0,    0
219145,20140621,    0,    0
219145,20140622,    0,    0
219145,20140623,    8,    0
219145,20140624,    2,    0
219145,20140625,    0,    0
219145,20140626,   20,    0
219145,20140627,    0,    0
219145,20140628,   94,    0
219145,20140629,    6,    0
219145,20140630,   14,    0
219145,20140701,    0,    0
219145,20140702,    0,    0
219145,20140703,    0,    0
219145,20140704,    0,    0
219145,20140705,   30,    0
219145,20140706,   30,    0
219145,20140707,    4,    0
219145,20140708,   10,    0
219145,20140709,    0,    0
219145,20140710,    2,    0
219145,20140711,   42,    0
219145,20140712,    2,    0
219145,20140713,   20,    0
219145,20140714,    0,    0
219145,20140715,    0,    0
219145,20140716,    0,    0
903770,20140717,   30,    0
903770,20140718,   28,    0
903770,20140719,   24,    0
903770,20140720,    4,    0
903770,20140721,    4,    0
219145,20140722,    0,    0
219145,20140723,    0,    0
219145,20140724,    0,    0
903770,20140725,   26,    0
903770,20140726,    4,    0
903770,20140727,    2,    0
903770,20140728,    0,    0
903770,20140729,    0,    0
219145,20140730,    0,    0
219145,20140731,    0,    0
219145,20140801,    0,    0
219145,20140802,    0,    0
219145,20140803,    0,    0
219145,20140804,    0,    0
219145,20140805,    0,    0
219145,20140806,   94,    0
219145,20140807,    0,    0
219145,20140808,   82,    0
219145,20140809,   16,    0
219145,20140810,  192,    0
219145,20140811,   24,    0
219145,20140812,   20,    0
219145,20140813,    2,    0
219145,20140814,   70,    0
219145,20140815,    2,    0
219145,20140816,    0,    0
219145,20140817,   12,    0
219145,20140818,   30,    0
219145,20140819,    2,    0
219145,20140820,    0,    0
219145,20140821,    0,    0
219145,20140822,    2,    0
219145,20140823,   12,    0
219145,20140824,    2,    0
219145,20140825,  386,    0
219145,20140826,   52,    0
219145,20140827,    2,    0
219145,20140828,   18,    0
219145,20140829,    0,    0
219145,20140830,   12,    0
219145,20140831,    0,    0
219145,20140901,   34,    0
219145,20140902,    2,    0
219145,20140903,    0,    0
219145,20140904,    0,    0
219145,20140905,    0,    0
219145,20140906,    0,    0
219145,20140907,    0,    0
219145,20140908,    0,    0
219145,20140909,    0,    0
219145,20140910,    0,    0
219145,20140911,    0,    0
219145,20140912,    0,    0
219145,20140913,    0,    0
219145,20140914,    0,    0
219145,20140915,    0,    0
219145,20140916,    0,    0
219145,20140917,    0,    0
219145,20140918,    0,    0
219145,20140919,   54,    0
219145,20140920,   38,    0
219145,20140921,    2,    0
219145,20140922,    0,    0
219145,20140923,    0,    0
219145,20140924,   28,    0
219145,20140925,    0,    0
219145,20140926,    0,    0
219145,20140927,    0,    0
219145,20140928,    0,    0
219145,20140929,    8,    0
903770,20140930,-9999,    9
903770,20141001,   10,    0
219145,20141002,    0,    0
219145,20141003,    0,    0
219145,20141004,   46,    0
219145,20141005,    0,    0
219145,20141006,   40,    0
219145,20141007,   44,    0
219145,20141008,   80,    0
219145,20141009,   52,    0
219145,20141010,    0,    0
219145,20141011,    6,    0
219145,20141012,   92,    0
219145,20141013,  282,    0
219145,20141014,    2,    0
219145,20141015,   84,    0
219145,20141016,   20,    0
219145,20141017,    4,    0
219145,20141018,    2,    0
219145,20141019,   42,    0
219145,20141020,    0,    0
219145,20141021,   32,    0
219145,20141022,    0,    0
219145,20141023,    0,    0
219145,20141024,   18,    0
219145,20141025,    0,    0
219145,20141026,    0,    0
219145,20141027,    0,    0
219145,20141028,    2,    0
219145,20141029,   32,    0
219145,20141030,    0,    0
219145,20141031,    0,    0
219145,20141101,    0,    0
219145,20141102,   66,    0
219145,20141103,   78,    0
219145,20141104,   74,    0
219145,20141105,    6,    0
219145,20141106,    6,    0
219145,20141107,   42,    0
219145,20141108,  100,    0
219145,20141109,    4,    0
219145,20141110,    8,    0
219145,20141111,    2,    0
219145,20141112,   28,    0
219145,20141113,    4,    0
219145,20141114,  110,    0
219145,20141115,    8,    0
219145,20141116,   16,    0
219145,20141117,   66,    0
219145,20141118,   38,    0
219145,20141119,    0,    0
219145,20141120,    0,    0
219145,20141121,   10,    0
219145,20141122,   16,    0
219145,20141123,  306,    0
219145,20141124,    2,    0
219145,20141125,   10,    0
219145,20141126,   62,    0
219145,20141127,   18,    0
219145,20141128,    0,    0
219145,20141129,    0,    0
219145,20141130,    0,    0
219145,20141201,    0,    0
219145,20141202,    8,    0
219145,20141203,    0,    0
219145,20141204,   16,    0
219145,20141205,    2,    0
219145,20141206,    2,    0
219145,20141207,    8,    0
219145,20141208,    0,    0
219145,20141209,    4,    0
219145,20141210,   10,    0
219145,20141211,   28,    0
219145,20141212,  122,    0
219145,20141213,    0,    0
219145,20141214,    8,    0
