time,step,number,surface,latitude,longitude,valid_time,tp,actual_latitude,actual_longitude,target_latitude,target_longitude
2023-05-12 18:00:00,0 days 01:00:00,0,0.0,51.6,-0.2,2023-05-12 19:00:00,9.745359e-06,51.6,-0.2,51.5074,-0.1278
2023-05-12 18:00:00,0 days 05:00:00,0,0.0,51.6,-0.2,2023-05-12 23:00:00,1.2367964e-06,51.6,-0.2,51.5074,-0.1278
2023-05-12 18:00:00,0 days 02:00:00,0,0.0,51.6,-0.2,2023-05-12 20:00:00,5.662441e-07,51.6,-0.2,51.5074,-0.1278
2023-05-12 18:00:00,0 days 06:00:00,0,0.0,51.6,-0.2,2023-05-13 00:00:00,4.7683716e-07,51.6,-0.2,51.5074,-0.1278
2023-05-12 18:00:00,0 days 04:00:00,0,0.0,51.6,-0.2,2023-05-12 22:00:00,3.33786e-06,51.6,-0.2,51.5074,-0.1278
2023-05-12 18:00:00,0 days 03:00:00,0,0.0,51.6,-0.2,2023-05-12 21:00:00,2.2947788e-06,51.6,-0.2,51.5074,-0.1278
2023-05-13 06:00:00,0 days 12:00:00,0,0.0,51.6,-0.2,2023-05-13 18:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-13 06:00:00,0 days 11:00:00,0,0.0,51.6,-0.2,2023-05-13 17:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-13 06:00:00,0 days 10:00:00,0,0.0,51.6,-0.2,2023-05-13 16:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-13 06:00:00,0 days 09:00:00,0,0.0,51.6,-0.2,2023-05-13 15:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-13 06:00:00,0 days 07:00:00,0,0.0,51.6,-0.2,2023-05-13 13:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-13 06:00:00,0 days 08:00:00,0,0.0,51.6,-0.2,2023-05-13 14:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-13 06:00:00,0 days 05:00:00,0,0.0,51.6,-0.2,2023-05-13 11:00:00,3.5762787e-07,51.6,-0.2,51.5074,-0.1278
2023-05-13 06:00:00,0 days 04:00:00,0,0.0,51.6,-0.2,2023-05-13 10:00:00,5.662441e-07,51.6,-0.2,51.5074,-0.1278
2023-05-13 06:00:00,0 days 03:00:00,0,0.0,51.6,-0.2,2023-05-13 09:00:00,2.9802322e-07,51.6,-0.2,51.5074,-0.1278
2023-05-13 06:00:00,0 days 02:00:00,0,0.0,51.6,-0.2,2023-05-13 08:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-13 06:00:00,0 days 01:00:00,0,0.0,51.6,-0.2,2023-05-13 07:00:00,1.8179417e-06,51.6,-0.2,51.5074,-0.1278
2023-05-13 06:00:00,0 days 06:00:00,0,0.0,51.6,-0.2,2023-05-13 12:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-13 18:00:00,0 days 09:00:00,0,0.0,51.6,-0.2,2023-05-14 03:00:00,1.6242266e-06,51.6,-0.2,51.5074,-0.1278
2023-05-13 18:00:00,0 days 12:00:00,0,0.0,51.6,-0.2,2023-05-14 06:00:00,1.7881393e-07,51.6,-0.2,51.5074,-0.1278
2023-05-13 18:00:00,0 days 11:00:00,0,0.0,51.6,-0.2,2023-05-14 05:00:00,1.937151e-07,51.6,-0.2,51.5074,-0.1278
2023-05-13 18:00:00,0 days 10:00:00,0,0.0,51.6,-0.2,2023-05-14 04:00:00,6.7055225e-07,51.6,-0.2,51.5074,-0.1278
2023-05-13 18:00:00,0 days 07:00:00,0,0.0,51.6,-0.2,2023-05-14 01:00:00,1.937151e-07,51.6,-0.2,51.5074,-0.1278
2023-05-13 18:00:00,0 days 08:00:00,0,0.0,51.6,-0.2,2023-05-14 02:00:00,2.1010637e-06,51.6,-0.2,51.5074,-0.1278
2023-05-13 18:00:00,0 days 05:00:00,0,0.0,51.6,-0.2,2023-05-13 23:00:00,4.7683716e-07,51.6,-0.2,51.5074,-0.1278
2023-05-13 18:00:00,0 days 04:00:00,0,0.0,51.6,-0.2,2023-05-13 22:00:00,5.9604645e-07,51.6,-0.2,51.5074,-0.1278
2023-05-13 18:00:00,0 days 03:00:00,0,0.0,51.6,-0.2,2023-05-13 21:00:00,1.1920929e-06,51.6,-0.2,51.5074,-0.1278
2023-05-13 18:00:00,0 days 02:00:00,0,0.0,51.6,-0.2,2023-05-13 20:00:00,1.5497208e-06,51.6,-0.2,51.5074,-0.1278
2023-05-13 18:00:00,0 days 01:00:00,0,0.0,51.6,-0.2,2023-05-13 19:00:00,9.536743e-07,51.6,-0.2,51.5074,-0.1278
2023-05-13 18:00:00,0 days 06:00:00,0,0.0,51.6,-0.2,2023-05-14 00:00:00,5.662441e-07,51.6,-0.2,51.5074,-0.1278
2023-05-14 06:00:00,0 days 12:00:00,0,0.0,51.6,-0.2,2023-05-14 18:00:00,2.8967857e-05,51.6,-0.2,51.5074,-0.1278
2023-05-14 06:00:00,0 days 11:00:00,0,0.0,51.6,-0.2,2023-05-14 17:00:00,0.00018262863,51.6,-0.2,51.5074,-0.1278
2023-05-14 06:00:00,0 days 10:00:00,0,0.0,51.6,-0.2,2023-05-14 16:00:00,5.8591366e-05,51.6,-0.2,51.5074,-0.1278
2023-05-14 06:00:00,0 days 09:00:00,0,0.0,51.6,-0.2,2023-05-14 15:00:00,0.00011640787,51.6,-0.2,51.5074,-0.1278
2023-05-14 06:00:00,0 days 08:00:00,0,0.0,51.6,-0.2,2023-05-14 14:00:00,1.6510487e-05,51.6,-0.2,51.5074,-0.1278
2023-05-14 06:00:00,0 days 07:00:00,0,0.0,51.6,-0.2,2023-05-14 13:00:00,9.715557e-06,51.6,-0.2,51.5074,-0.1278
2023-05-14 06:00:00,0 days 06:00:00,0,0.0,51.6,-0.2,2023-05-14 12:00:00,5.662441e-07,51.6,-0.2,51.5074,-0.1278
2023-05-14 06:00:00,0 days 04:00:00,0,0.0,51.6,-0.2,2023-05-14 10:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-14 06:00:00,0 days 03:00:00,0,0.0,51.6,-0.2,2023-05-14 09:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-14 06:00:00,0 days 02:00:00,0,0.0,51.6,-0.2,2023-05-14 08:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-14 06:00:00,0 days 01:00:00,0,0.0,51.6,-0.2,2023-05-14 07:00:00,2.9802322e-07,51.6,-0.2,51.5074,-0.1278
2023-05-14 06:00:00,0 days 05:00:00,0,0.0,51.6,-0.2,2023-05-14 11:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-14 18:00:00,0 days 09:00:00,0,0.0,51.6,-0.2,2023-05-15 03:00:00,2.5749207e-05,51.6,-0.2,51.5074,-0.1278
2023-05-14 18:00:00,0 days 12:00:00,0,0.0,51.6,-0.2,2023-05-15 06:00:00,1.5497208e-06,51.6,-0.2,51.5074,-0.1278
2023-05-14 18:00:00,0 days 11:00:00,0,0.0,51.6,-0.2,2023-05-15 05:00:00,3.0994415e-06,51.6,-0.2,51.5074,-0.1278
2023-05-14 18:00:00,0 days 10:00:00,0,0.0,51.6,-0.2,2023-05-15 04:00:00,2.1457672e-06,51.6,-0.2,51.5074,-0.1278
2023-05-14 18:00:00,0 days 07:00:00,0,0.0,51.6,-0.2,2023-05-15 01:00:00,0.00015950203,51.6,-0.2,51.5074,-0.1278
2023-05-14 18:00:00,0 days 08:00:00,0,0.0,51.6,-0.2,2023-05-15 02:00:00,8.738041e-05,51.6,-0.2,51.5074,-0.1278
2023-05-14 18:00:00,0 days 05:00:00,0,0.0,51.6,-0.2,2023-05-14 23:00:00,9.059906e-06,51.6,-0.2,51.5074,-0.1278
2023-05-14 18:00:00,0 days 01:00:00,0,0.0,51.6,-0.2,2023-05-14 19:00:00,7.367134e-05,51.6,-0.2,51.5074,-0.1278
2023-05-14 18:00:00,0 days 02:00:00,0,0.0,51.6,-0.2,2023-05-14 20:00:00,2.041459e-05,51.6,-0.2,51.5074,-0.1278
2023-05-14 18:00:00,0 days 06:00:00,0,0.0,51.6,-0.2,2023-05-15 00:00:00,0.0001680851,51.6,-0.2,51.5074,-0.1278
2023-05-14 18:00:00,0 days 04:00:00,0,0.0,51.6,-0.2,2023-05-14 22:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-14 18:00:00,0 days 03:00:00,0,0.0,51.6,-0.2,2023-05-14 21:00:00,2.0861626e-06,51.6,-0.2,51.5074,-0.1278
2023-05-15 06:00:00,0 days 12:00:00,0,0.0,51.6,-0.2,2023-05-15 18:00:00,5.722046e-06,51.6,-0.2,51.5074,-0.1278
2023-05-15 06:00:00,0 days 11:00:00,0,0.0,51.6,-0.2,2023-05-15 17:00:00,6.54161e-05,51.6,-0.2,51.5074,-0.1278
2023-05-15 06:00:00,0 days 10:00:00,0,0.0,51.6,-0.2,2023-05-15 16:00:00,4.976988e-05,51.6,-0.2,51.5074,-0.1278
2023-05-15 06:00:00,0 days 09:00:00,0,0.0,51.6,-0.2,2023-05-15 15:00:00,2.5391579e-05,51.6,-0.2,51.5074,-0.1278
2023-05-15 06:00:00,0 days 07:00:00,0,0.0,51.6,-0.2,2023-05-15 13:00:00,9.536743e-07,51.6,-0.2,51.5074,-0.1278
2023-05-15 06:00:00,0 days 08:00:00,0,0.0,51.6,-0.2,2023-05-15 14:00:00,1.0311604e-05,51.6,-0.2,51.5074,-0.1278
2023-05-15 06:00:00,0 days 05:00:00,0,0.0,51.6,-0.2,2023-05-15 11:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-15 06:00:00,0 days 04:00:00,0,0.0,51.6,-0.2,2023-05-15 10:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-15 06:00:00,0 days 03:00:00,0,0.0,51.6,-0.2,2023-05-15 09:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-15 06:00:00,0 days 02:00:00,0,0.0,51.6,-0.2,2023-05-15 08:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-15 06:00:00,0 days 01:00:00,0,0.0,51.6,-0.2,2023-05-15 07:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-15 06:00:00,0 days 06:00:00,0,0.0,51.6,-0.2,2023-05-15 12:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-15 18:00:00,0 days 12:00:00,0,0.0,51.6,-0.2,2023-05-16 06:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-15 18:00:00,0 days 11:00:00,0,0.0,51.6,-0.2,2023-05-16 05:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-15 18:00:00,0 days 10:00:00,0,0.0,51.6,-0.2,2023-05-16 04:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-15 18:00:00,0 days 09:00:00,0,0.0,51.6,-0.2,2023-05-16 03:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-15 18:00:00,0 days 08:00:00,0,0.0,51.6,-0.2,2023-05-16 02:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-15 18:00:00,0 days 07:00:00,0,0.0,51.6,-0.2,2023-05-16 01:00:00,1.1324883e-06,51.6,-0.2,51.5074,-0.1278
2023-05-15 18:00:00,0 days 06:00:00,0,0.0,51.6,-0.2,2023-05-16 00:00:00,2.861023e-06,51.6,-0.2,51.5074,-0.1278
2023-05-15 18:00:00,0 days 04:00:00,0,0.0,51.6,-0.2,2023-05-15 22:00:00,5.4597855e-05,51.6,-0.2,51.5074,-0.1278
2023-05-15 18:00:00,0 days 03:00:00,0,0.0,51.6,-0.2,2023-05-15 21:00:00,4.529953e-06,51.6,-0.2,51.5074,-0.1278
2023-05-15 18:00:00,0 days 02:00:00,0,0.0,51.6,-0.2,2023-05-15 20:00:00,4.7683716e-07,51.6,-0.2,51.5074,-0.1278
2023-05-15 18:00:00,0 days 01:00:00,0,0.0,51.6,-0.2,2023-05-15 19:00:00,5.722046e-06,51.6,-0.2,51.5074,-0.1278
2023-05-15 18:00:00,0 days 05:00:00,0,0.0,51.6,-0.2,2023-05-15 23:00:00,4.208088e-05,51.6,-0.2,51.5074,-0.1278
2023-05-16 06:00:00,0 days 12:00:00,0,0.0,51.6,-0.2,2023-05-16 18:00:00,1.2025237e-05,51.6,-0.2,51.5074,-0.1278
2023-05-16 06:00:00,0 days 11:00:00,0,0.0,51.6,-0.2,2023-05-16 17:00:00,2.4735928e-06,51.6,-0.2,51.5074,-0.1278
2023-05-16 06:00:00,0 days 10:00:00,0,0.0,51.6,-0.2,2023-05-16 16:00:00,1.8030405e-05,51.6,-0.2,51.5074,-0.1278
2023-05-16 06:00:00,0 days 09:00:00,0,0.0,51.6,-0.2,2023-05-16 15:00:00,1.8879771e-05,51.6,-0.2,51.5074,-0.1278
2023-05-16 06:00:00,0 days 08:00:00,0,0.0,51.6,-0.2,2023-05-16 14:00:00,8.761883e-06,51.6,-0.2,51.5074,-0.1278
2023-05-16 06:00:00,0 days 07:00:00,0,0.0,51.6,-0.2,2023-05-16 13:00:00,1.7881393e-07,51.6,-0.2,51.5074,-0.1278
2023-05-16 06:00:00,0 days 06:00:00,0,0.0,51.6,-0.2,2023-05-16 12:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-16 06:00:00,0 days 04:00:00,0,0.0,51.6,-0.2,2023-05-16 10:00:00,5.662441e-07,51.6,-0.2,51.5074,-0.1278
2023-05-16 06:00:00,0 days 03:00:00,0,0.0,51.6,-0.2,2023-05-16 09:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-16 06:00:00,0 days 02:00:00,0,0.0,51.6,-0.2,2023-05-16 08:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-16 06:00:00,0 days 01:00:00,0,0.0,51.6,-0.2,2023-05-16 07:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-16 06:00:00,0 days 05:00:00,0,0.0,51.6,-0.2,2023-05-16 11:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-16 18:00:00,0 days 08:00:00,0,0.0,51.6,-0.2,2023-05-17 02:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-16 18:00:00,0 days 11:00:00,0,0.0,51.6,-0.2,2023-05-17 05:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-16 18:00:00,0 days 10:00:00,0,0.0,51.6,-0.2,2023-05-17 04:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-16 18:00:00,0 days 09:00:00,0,0.0,51.6,-0.2,2023-05-17 03:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-16 18:00:00,0 days 07:00:00,0,0.0,51.6,-0.2,2023-05-17 01:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-16 18:00:00,0 days 12:00:00,0,0.0,51.6,-0.2,2023-05-17 06:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-16 18:00:00,0 days 05:00:00,0,0.0,51.6,-0.2,2023-05-16 23:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-16 18:00:00,0 days 04:00:00,0,0.0,51.6,-0.2,2023-05-16 22:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-16 18:00:00,0 days 03:00:00,0,0.0,51.6,-0.2,2023-05-16 21:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-16 18:00:00,0 days 02:00:00,0,0.0,51.6,-0.2,2023-05-16 20:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-16 18:00:00,0 days 01:00:00,0,0.0,51.6,-0.2,2023-05-16 19:00:00,9.059906e-06,51.6,-0.2,51.5074,-0.1278
2023-05-16 18:00:00,0 days 06:00:00,0,0.0,51.6,-0.2,2023-05-17 00:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-17 06:00:00,0 days 12:00:00,0,0.0,51.6,-0.2,2023-05-17 18:00:00,6.303191e-06,51.6,-0.2,51.5074,-0.1278
2023-05-17 06:00:00,0 days 11:00:00,0,0.0,51.6,-0.2,2023-05-17 17:00:00,5.9902668e-05,51.6,-0.2,51.5074,-0.1278
2023-05-17 06:00:00,0 days 10:00:00,0,0.0,51.6,-0.2,2023-05-17 16:00:00,3.796816e-05,51.6,-0.2,51.5074,-0.1278
2023-05-17 06:00:00,0 days 09:00:00,0,0.0,51.6,-0.2,2023-05-17 15:00:00,3.9100647e-05,51.6,-0.2,51.5074,-0.1278
2023-05-17 06:00:00,0 days 08:00:00,0,0.0,51.6,-0.2,2023-05-17 14:00:00,4.4107437e-05,51.6,-0.2,51.5074,-0.1278
2023-05-17 06:00:00,0 days 07:00:00,0,0.0,51.6,-0.2,2023-05-17 13:00:00,7.6293945e-05,51.6,-0.2,51.5074,-0.1278
2023-05-17 06:00:00,0 days 02:00:00,0,0.0,51.6,-0.2,2023-05-17 08:00:00,8.940697e-08,51.6,-0.2,51.5074,-0.1278
2023-05-17 06:00:00,0 days 05:00:00,0,0.0,51.6,-0.2,2023-05-17 11:00:00,2.1338463e-05,51.6,-0.2,51.5074,-0.1278
2023-05-17 06:00:00,0 days 04:00:00,0,0.0,51.6,-0.2,2023-05-17 10:00:00,2.5093555e-05,51.6,-0.2,51.5074,-0.1278
2023-05-17 06:00:00,0 days 03:00:00,0,0.0,51.6,-0.2,2023-05-17 09:00:00,6.1154366e-05,51.6,-0.2,51.5074,-0.1278
2023-05-17 06:00:00,0 days 06:00:00,0,0.0,51.6,-0.2,2023-05-17 12:00:00,2.4706125e-05,51.6,-0.2,51.5074,-0.1278
2023-05-17 06:00:00,0 days 01:00:00,0,0.0,51.6,-0.2,2023-05-17 07:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-17 18:00:00,0 days 11:00:00,0,0.0,51.6,-0.2,2023-05-18 05:00:00,1.7881393e-07,51.6,-0.2,51.5074,-0.1278
2023-05-17 18:00:00,0 days 10:00:00,0,0.0,51.6,-0.2,2023-05-18 04:00:00,1.1920929e-07,51.6,-0.2,51.5074,-0.1278
2023-05-17 18:00:00,0 days 09:00:00,0,0.0,51.6,-0.2,2023-05-18 03:00:00,1.1920929e-07,51.6,-0.2,51.5074,-0.1278
2023-05-17 18:00:00,0 days 08:00:00,0,0.0,51.6,-0.2,2023-05-18 02:00:00,1.1920929e-07,51.6,-0.2,51.5074,-0.1278
2023-05-17 18:00:00,0 days 07:00:00,0,0.0,51.6,-0.2,2023-05-18 01:00:00,4.7683716e-07,51.6,-0.2,51.5074,-0.1278
2023-05-17 18:00:00,0 days 12:00:00,0,0.0,51.6,-0.2,2023-05-18 06:00:00,1.1920929e-07,51.6,-0.2,51.5074,-0.1278
2023-05-17 18:00:00,0 days 05:00:00,0,0.0,51.6,-0.2,2023-05-17 23:00:00,1.1920929e-07,51.6,-0.2,51.5074,-0.1278
2023-05-17 18:00:00,0 days 04:00:00,0,0.0,51.6,-0.2,2023-05-17 22:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-17 18:00:00,0 days 03:00:00,0,0.0,51.6,-0.2,2023-05-17 21:00:00,5.9604645e-07,51.6,-0.2,51.5074,-0.1278
2023-05-17 18:00:00,0 days 02:00:00,0,0.0,51.6,-0.2,2023-05-17 20:00:00,9.536743e-07,51.6,-0.2,51.5074,-0.1278
2023-05-17 18:00:00,0 days 01:00:00,0,0.0,51.6,-0.2,2023-05-17 19:00:00,5.90086e-06,51.6,-0.2,51.5074,-0.1278
2023-05-17 18:00:00,0 days 06:00:00,0,0.0,51.6,-0.2,2023-05-18 00:00:00,4.7683716e-07,51.6,-0.2,51.5074,-0.1278
2023-05-18 06:00:00,0 days 12:00:00,0,0.0,51.6,-0.2,2023-05-18 18:00:00,0.00031486154,51.6,-0.2,51.5074,-0.1278
2023-05-18 06:00:00,0 days 11:00:00,0,0.0,51.6,-0.2,2023-05-18 17:00:00,0.000121980906,51.6,-0.2,51.5074,-0.1278
2023-05-18 06:00:00,0 days 10:00:00,0,0.0,51.6,-0.2,2023-05-18 16:00:00,0.0001039803,51.6,-0.2,51.5074,-0.1278
2023-05-18 06:00:00,0 days 09:00:00,0,0.0,51.6,-0.2,2023-05-18 15:00:00,1.4126301e-05,51.6,-0.2,51.5074,-0.1278
2023-05-18 06:00:00,0 days 08:00:00,0,0.0,51.6,-0.2,2023-05-18 14:00:00,1.6510487e-05,51.6,-0.2,51.5074,-0.1278
2023-05-18 06:00:00,0 days 07:00:00,0,0.0,51.6,-0.2,2023-05-18 13:00:00,6.28829e-06,51.6,-0.2,51.5074,-0.1278
2023-05-18 06:00:00,0 days 06:00:00,0,0.0,51.6,-0.2,2023-05-18 12:00:00,7.6293945e-06,51.6,-0.2,51.5074,-0.1278
2023-05-18 06:00:00,0 days 04:00:00,0,0.0,51.6,-0.2,2023-05-18 10:00:00,1.1444092e-05,51.6,-0.2,51.5074,-0.1278
2023-05-18 06:00:00,0 days 03:00:00,0,0.0,51.6,-0.2,2023-05-18 09:00:00,8.34465e-07,51.6,-0.2,51.5074,-0.1278
2023-05-18 06:00:00,0 days 02:00:00,0,0.0,51.6,-0.2,2023-05-18 08:00:00,9.536743e-07,51.6,-0.2,51.5074,-0.1278
2023-05-18 06:00:00,0 days 01:00:00,0,0.0,51.6,-0.2,2023-05-18 07:00:00,9.536743e-07,51.6,-0.2,51.5074,-0.1278
2023-05-18 06:00:00,0 days 05:00:00,0,0.0,51.6,-0.2,2023-05-18 11:00:00,6.198883e-06,51.6,-0.2,51.5074,-0.1278
2023-05-18 18:00:00,0 days 08:00:00,0,0.0,51.6,-0.2,2023-05-19 02:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-18 18:00:00,0 days 11:00:00,0,0.0,51.6,-0.2,2023-05-19 05:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-18 18:00:00,0 days 10:00:00,0,0.0,51.6,-0.2,2023-05-19 04:00:00,3.2484531e-06,51.6,-0.2,51.5074,-0.1278
2023-05-18 18:00:00,0 days 09:00:00,0,0.0,51.6,-0.2,2023-05-19 03:00:00,9.894371e-06,51.6,-0.2,51.5074,-0.1278
2023-05-18 18:00:00,0 days 07:00:00,0,0.0,51.6,-0.2,2023-05-19 01:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-18 18:00:00,0 days 12:00:00,0,0.0,51.6,-0.2,2023-05-19 06:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-18 18:00:00,0 days 05:00:00,0,0.0,51.6,-0.2,2023-05-18 23:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-18 18:00:00,0 days 04:00:00,0,0.0,51.6,-0.2,2023-05-18 22:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-18 18:00:00,0 days 03:00:00,0,0.0,51.6,-0.2,2023-05-18 21:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-18 18:00:00,0 days 02:00:00,0,0.0,51.6,-0.2,2023-05-18 20:00:00,9.536743e-06,51.6,-0.2,51.5074,-0.1278
2023-05-18 18:00:00,0 days 01:00:00,0,0.0,51.6,-0.2,2023-05-18 19:00:00,1.9967556e-06,51.6,-0.2,51.5074,-0.1278
2023-05-18 18:00:00,0 days 06:00:00,0,0.0,51.6,-0.2,2023-05-19 00:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-19 06:00:00,0 days 12:00:00,0,0.0,51.6,-0.2,2023-05-19 18:00:00,1.7881393e-06,51.6,-0.2,51.5074,-0.1278
2023-05-19 06:00:00,0 days 11:00:00,0,0.0,51.6,-0.2,2023-05-19 17:00:00,9.715557e-06,51.6,-0.2,51.5074,-0.1278
2023-05-19 06:00:00,0 days 10:00:00,0,0.0,51.6,-0.2,2023-05-19 16:00:00,1.6868114e-05,51.6,-0.2,51.5074,-0.1278
2023-05-19 06:00:00,0 days 09:00:00,0,0.0,51.6,-0.2,2023-05-19 15:00:00,1.3709068e-05,51.6,-0.2,51.5074,-0.1278
2023-05-19 06:00:00,0 days 08:00:00,0,0.0,51.6,-0.2,2023-05-19 14:00:00,1.8060207e-05,51.6,-0.2,51.5074,-0.1278
2023-05-19 06:00:00,0 days 07:00:00,0,0.0,51.6,-0.2,2023-05-19 13:00:00,1.7404556e-05,51.6,-0.2,51.5074,-0.1278
2023-05-19 06:00:00,0 days 06:00:00,0,0.0,51.6,-0.2,2023-05-19 12:00:00,3.2424927e-05,51.6,-0.2,51.5074,-0.1278
2023-05-19 06:00:00,0 days 05:00:00,0,0.0,51.6,-0.2,2023-05-19 11:00:00,2.5391579e-05,51.6,-0.2,51.5074,-0.1278
2023-05-19 06:00:00,0 days 04:00:00,0,0.0,51.6,-0.2,2023-05-19 10:00:00,7.671118e-05,51.6,-0.2,51.5074,-0.1278
2023-05-19 06:00:00,0 days 03:00:00,0,0.0,51.6,-0.2,2023-05-19 09:00:00,5.608797e-05,51.6,-0.2,51.5074,-0.1278
2023-05-19 06:00:00,0 days 02:00:00,0,0.0,51.6,-0.2,2023-05-19 08:00:00,1.603365e-05,51.6,-0.2,51.5074,-0.1278
2023-05-19 06:00:00,0 days 01:00:00,0,0.0,51.6,-0.2,2023-05-19 07:00:00,1.1444092e-05,51.6,-0.2,51.5074,-0.1278
2023-05-19 18:00:00,0 days 11:00:00,0,0.0,51.6,-0.2,2023-05-20 05:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-19 18:00:00,0 days 10:00:00,0,0.0,51.6,-0.2,2023-05-20 04:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-19 18:00:00,0 days 09:00:00,0,0.0,51.6,-0.2,2023-05-20 03:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-19 18:00:00,0 days 08:00:00,0,0.0,51.6,-0.2,2023-05-20 02:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-19 18:00:00,0 days 07:00:00,0,0.0,51.6,-0.2,2023-05-20 01:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-19 18:00:00,0 days 12:00:00,0,0.0,51.6,-0.2,2023-05-20 06:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-19 18:00:00,0 days 05:00:00,0,0.0,51.6,-0.2,2023-05-19 23:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-19 18:00:00,0 days 04:00:00,0,0.0,51.6,-0.2,2023-05-19 22:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-19 18:00:00,0 days 03:00:00,0,0.0,51.6,-0.2,2023-05-19 21:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-19 18:00:00,0 days 02:00:00,0,0.0,51.6,-0.2,2023-05-19 20:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-19 18:00:00,0 days 01:00:00,0,0.0,51.6,-0.2,2023-05-19 19:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-19 18:00:00,0 days 06:00:00,0,0.0,51.6,-0.2,2023-05-20 00:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2023-05-20 06:00:00,0 days 11:00:00,0,0.0,51.6,-0.2,2023-05-20 17:00:00,2.3841858e-06,51.6,-0.2,51.5074,-0.1278
2023-05-20 06:00:00,0 days 10:00:00,0,0.0,51.6,-0.2,2023-05-20 16:00:00,8.225441e-06,51.6,-0.2,51.5074,-0.1278
2023-05-20 06:00:00,0 days 09:00:00,0,0.0,51.6,-0.2,2023-05-20 15:00:00,1.257658e-05,51.6,-0.2,51.5074,-0.1278
2023-05-20 06:00:00,0 days 08:00:00,0,0.0,51.6,-0.2,2023-05-20 14:00:00,2.9176474e-05,51.6,-0.2,51.5074,-0.1278
