STAID,SOUID,DATE,RR,Q_RR
 22607,221586,19901024,   66,    0
 22607,221586,19901025,   28,    0
 22607,221586,19901026,  164,    0
 22607,221586,19901027,  100,    0
 22607,221586,19901028,  156,    0
 22607,221586,19901029,   26,    0
 22607,221586,19901030,    2,    0
 22607,221586,19901031,    2,    0
 22607,221586,19901101,    8,    0
 22607,221586,19901102,   10,    0
 22607,221586,19901103,    0,    0
 22607,221586,19901104,    2,    0
 22607,221586,19901105,    0,    0
 22607,221586,19901106,    0,    0
 22607,221586,19901107,    0,    0
 22607,221586,19901108,    2,    0
 22607,221586,19901109,    4,    0
 22607,221586,19901110,   24,    0
 22607,221586,19901111,    2,    0
 22607,221586,19901112,   16,    0
 22607,221586,19901113,   20,    0
 22607,221586,19901114,   20,    0
 22607,221586,19901115,    0,    0
 22607,221586,19901116,    0,    0
 22607,221586,19901117,    0,    0
 22607,221586,19901118,    0,    0
 22607,221586,19901119,    2,    0
 22607,221586,19901120,   16,    0
 22607,221586,19901121,   12,    0
 22607,221586,19901122,    0,    0
 22607,221586,19901123,   14,    0
 22607,221586,19901124,  174,    0
 22607,221586,19901125,   12,    0
 22607,221586,19901126,   82,    0
 22607,221586,19901127,    8,    0
 22607,221586,19901128,    0,    0
 22607,221586,19901129,    0,    0
 22607,221586,19901130,    0,    0
 22607,221586,19901201,    0,    0
 22607,221586,19901202,    0,    0
 22607,221586,19901203,    0,    0
 22607,221586,19901204,    0,    0
 22607,221586,19901205,    0,    0
 22607,221586,19901206,    0,    0
 22607,221586,19901207,    0,    0
 22607,221586,19901208,    2,    0
 22607,221586,19901209,   48,    0
 22607,221586,19901210,   12,    0
 22607,221586,19901211,   12,    0
 22607,221586,19901212,    2,    0
 22607,221586,19901213,    0,    0
 22607,221586,19901214,    0,    0
 22607,221586,19901215,    6,    0
 22607,221586,19901216,    0,    0
 22607,221586,19901217,    0,    0
 22607,221586,19901218,    2,    0
 22607,221586,19901219,    0,    0
 22607,221586,19901220,   66,    0
 22607,221586,19901221,   18,    0
 22607,221586,19901222,    0,    0
 22607,221586,19901223,    0,    0
 22607,221586,19901224,   12,    0
 22607,221586,19901225,  166,    0
 22607,221586,19901226,  104,    0
 22607,221586,19901227,    0,    0
 22607,221586,19901228,   52,    0
 22607,221586,19901229,   16,    0
 22607,221586,19901230,    0,    0
 22607,221586,19901231,   60,    0
 22607,221586,19910101,  124,    0
 22607,221586,19910102,   27,    0
 22607,221586,19910103,   10,    0
 22607,221586,19910104,    0,    0
 22607,221586,19910105,   60,    0
 22607,221586,19910106,    8,    0
 22607,221586,19910107,   46,    0
 22607,221586,19910108,  169,    0
 22607,221586,19910109,  119,    0
 22607,221586,19910110,   91,    0
 22607,221586,19910111,   53,    0
 22607,221586,19910112,    2,    0
 22607,221586,19910113,    0,    0
 22607,221586,19910114,    0,    0
 22607,221586,19910115,    0,    0
 22607,221586,19910116,    0,    0
 22607,221586,19910117,   14,    0
 22607,221586,19910118,  100,    0
 22607,221586,19910119,   22,    0
 22607,221586,19910120,    0,    0
 22607,221586,19910121,    0,    0
 22607,221586,19910122,    2,    0
 22607,221586,19910123,    0,    0
 22607,221586,19910124,    0,    0
 22607,221586,19910125,    0,    0
 22607,221586,19910126,    2,    0
 22607,221586,19910127,    1,    0
 22607,221586,19910128,    0,    0
 22607,221586,19910129,    0,    0
 22607,221586,19910130,    0,    0
 22607,221586,19910131,    0,    0
 22607,221586,19910201,   26,    0
 22607,221586,19910202,    0,    0
 22607,221586,19910203,    0,    0
 22607,221586,19910204,    0,    0
 22607,221586,19910205,    7,    0
 22607,221586,19910206,   29,    0
 22607,221586,19910207,   18,    0
 22607,221586,19910208,   29,    0
 22607,221586,19910209,    4,    0
 22607,221586,19910210,    1,    0
 22607,221586,19910211,    0,    0
 22607,221586,19910212,   69,    0
 22607,221586,19910213,    8,    0
 22607,221586,19910214,    0,    0
 22607,221586,19910215,   47,    0
 22607,221586,19910216,    0,    0
 22607,221586,19910217,    0,    0
 22607,221586,19910218,    0,    0
